NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07460;1991-02-01 00:00:00;;1017.8;2.7;6.2;8.3;-2.2;5.7;11;3;126;0;0;28;0;28;28;;;;;;;0;;;;3;3;;;12;2;0;0;0;3;11.1;1991-02-24 00:00:00;-6.4;1991-02-07 00:00:00;22.2;1991-02-24 00:00:00;-10.5;1991-02-06 00:00:00;3.4;1991-02-07 00:00:00;22;1991-02-08 00:00:00;;;6;18
07471;1991-02-01 00:00:00;;;0.3;5.9;5.9;-4.8;4.8;16;3;126;0;28;28;28;28;28;;;;;7;24;1;;;;8;4;;;19;2;0;0;0;2;7;1991-02-25 00:00:00;-8;1991-02-06 00:00:00;18.5;1991-02-25 00:00:00;-13.2;1991-02-07 00:00:00;8;1991-02-15 00:00:00;26;1991-02-10 00:00:00;;;6;18
07481;1991-02-01 00:00:00;;1018.5;2.2;5.8;6.9;-1.6;5.7;37;5;131;0;28;28;28;28;28;;;;;6;18;4;1;0;;8;8;2;0;6;1;0;0;1;5;11;1991-02-26 00:00:00;-6.2;1991-02-14 00:00:00;21.1;1991-02-26 00:00:00;-9.3;1991-02-07 00:00:00;10.2;1991-02-16 00:00:00;27;1991-02-10 00:00:00;;;6;18
07510;1991-02-01 00:00:00;;;5.5;;;;;55;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07535;1991-02-01 00:00:00;;1017.9;4;5.8;9.3;-0.5;6.5;50;7;121;0;0;28;0;28;28;;;;;;;4;2;0;;4;3;;;11;1;0;0;0;5;12.3;1991-02-24 00:00:00;-3.6;1991-02-14 00:00:00;21.1;1991-02-24 00:00:00;-9.9;1991-02-14 00:00:00;14;1991-02-09 00:00:00;23;1991-02-10 00:00:00;;;6;18
07560;1991-02-01 00:00:00;;;-3.1;5.9;-0.6;-5.6;4.1;126;11;;0;28;28;28;28;0;;;;;16;24;6;5;0;;28;28;28;0;27;19;6;8;15;16;7.3;1991-02-25 00:00:00;-11.4;1991-02-06 00:00:00;9.8;1991-02-26 00:00:00;-15.4;1991-02-08 00:00:00;37.6;1991-02-28 00:00:00;42;1991-02-28 00:00:00;;;6;18
07577;1991-02-01 00:00:00;1008.8;1017.7;4.1;4.9;8.7;0.5;6.7;27;6;137;0;28;28;0;28;28;;;;;0;16;2;;;;4;3;1;0;16;1;0;0;1;7;9.7;1991-02-28 00:00:00;-2.8;1991-02-07 00:00:00;21.2;1991-02-25 00:00:00;-5.7;1991-02-07 00:00:00;7.2;1991-02-07 00:00:00;21;1991-02-05 00:00:00;1;1;6;18
07591;1991-02-01 00:00:00;913.8;;0;6.7;6.3;-4.6;3.6;30;4;163;0;0;28;0;28;28;;;;;;;3;1;0;;16;16;11;0;20;1;0;0;0;2;9.9;1991-02-25 00:00:00;-9.1;1991-02-15 00:00:00;18.6;1991-02-25 00:00:00;-15.9;1991-02-15 00:00:00;14.8;1991-02-09 00:00:00;20;1991-02-07 00:00:00;;;6;18
07607;1991-02-01 00:00:00;1010.2;1017.6;4.9;5.3;10.9;0;7.9;67;12;99;28;28;28;28;28;28;;;;;0;14;3;3;0;;4;1;;;9;1;0;0;0;10;10;1991-02-24 00:00:00;-1.6;1991-02-06 00:00:00;21.9;1991-02-24 00:00:00;-7.7;1991-02-15 00:00:00;17.6;1991-02-07 00:00:00;21;1991-02-10 00:00:00;1;0;6;18
07621;1991-02-01 00:00:00;;1017.5;5.1;4.9;10.6;0.7;7.3;29;9;134;0;28;28;28;28;28;;;;;0;12;2;;;;3;1;;;7;2;0;0;0;3;12.3;1991-02-24 00:00:00;-0.3;1991-02-13 00:00:00;19.7;1991-02-24 00:00:00;-5.4;1991-02-15 00:00:00;9.2;1991-02-09 00:00:00;23;1991-02-10 00:00:00;;;6;18
07627;1991-02-01 00:00:00;968;1017.9;4.3;5.3;10.2;-0.5;7;44;6;145;28;28;28;28;28;28;;;;;1;13;3;1;0;;5;3;;;7;1;0;;;;10.8;1991-02-24 00:00:00;-3.4;1991-02-15 00:00:00;20;1991-02-24 00:00:00;-11.1;1991-02-15 00:00:00;17.2;1991-02-27 00:00:00;22;1991-02-10 00:00:00;;;6;18
07630;1991-02-01 00:00:00;;;5.2;;;;;33;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-02-01 00:00:00;;1017.4;5.9;4.8;11.1;1.6;7.3;36;4;154;0;0;28;0;28;28;;;;;0;;3;2;0;;1;0;;;16;0;0;0;0;4;11.6;1991-02-22 00:00:00;-1;1991-02-07 00:00:00;18.1;1991-02-22 00:00:00;-5.5;1991-02-11 00:00:00;16.2;1991-02-17 00:00:00;18;1991-02-10 00:00:00;;;6;18
07650;1991-02-01 00:00:00;;;6;;;;;31;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07690;1991-02-01 00:00:00;;;7.4;;;;;125;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-02-01 00:00:00;;;7.2;;;;;36;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-02-01 00:00:00;;;8.2;;;;;60;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1991-02-01 00:00:00;1011.8;1012.9;26.3;;;;28.9;215;18;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
