NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1990-03-01 00:00:00;;1027.2;8.4;4;12.3;5;8.8;9;6;145;0;31;31;31;31;31;;;;;0;1;0;;;;1;0;;;26;6;0;0;0;1;14.3;1990-03-19 00:00:00;3.3;1990-03-02 00:00:00;22;1990-03-17 00:00:00;-0.2;1990-03-02 00:00:00;2;1990-03-22 00:00:00;24;1990-03-01 00:00:00;1;2;6;18
07015;1990-03-01 00:00:00;;1027;8.5;4;12.6;4.9;7.7;12;4;144;0;31;31;31;31;31;;;;;;;0;;;;;;;;22;1;0;0;0;2;14.1;1990-03-19 00:00:00;3;1990-03-02 00:00:00;22;1990-03-17 00:00:00;0.3;1990-03-15 00:00:00;4.4;1990-03-02 00:00:00;27;1990-03-01 00:00:00;;;6;18
07020;1990-03-01 00:00:00;;1027.6;10.1;2.3;12.1;7.9;10.7;8;4;;0;0;31;0;31;0;;;;;;;0;;;;;;;;27;3;0;0;0;1;16.1;1990-03-17 00:00:00;6.2;1990-03-02 00:00:00;19.4;1990-03-17 00:00:00;4.6;1990-03-02 00:00:00;2;1990-03-21 00:00:00;25;1990-03-01 00:00:00;;;6;18
07027;1990-03-01 00:00:00;;1029;8.9;4.3;13.6;4.7;9.2;16;5;167;0;0;31;0;31;31;;;;;0;;1;;;;;;;;22;1;0;0;0;1;14.3;1990-03-18 00:00:00;4.7;1990-03-02 00:00:00;22.1;1990-03-17 00:00:00;-0.7;1990-03-05 00:00:00;5.5;1990-03-01 00:00:00;20;1990-03-01 00:00:00;1;0;6;18
07037;1990-03-01 00:00:00;1009.3;1028.6;7.8;4.5;12.4;3.9;8.6;12;4;188;31;31;31;31;31;31;;;;;0;5;1;;;;;;;;23;1;0;0;0;2;14.2;1990-03-17 00:00:00;2.7;1990-03-02 00:00:00;21.1;1990-03-17 00:00:00;-2.3;1990-03-05 00:00:00;6.4;1990-03-25 00:00:00;22;1990-03-01 00:00:00;0;3;6;18
07110;1990-03-01 00:00:00;1016.8;1029.5;9.1;;;;9.1;14;4;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07149;1990-03-01 00:00:00;1018.1;1029.1;9;4.6;13.9;4.4;8.2;7;2;;31;31;31;31;31;0;;;;;0;4;0;;;;;;;;21;0;0;;;;15;1990-03-20 00:00:00;2.8;1990-03-02 00:00:00;23;1990-03-17 00:00:00;-1;1990-03-05 00:00:00;3.6;1990-03-22 00:00:00;19;1990-03-01 00:00:00;0;1;6;18
07190;1990-03-01 00:00:00;1009.5;1028.5;8.3;5.1;14;3.5;7.8;31;7;176;0;0;31;0;31;31;;;;;0;;1;1;0;;;;;;15;1;1;0;0;3;15.9;1990-03-21 00:00:00;1.9;1990-03-03 00:00:00;24.3;;;;13.8;1990-03-28 00:00:00;35;1990-03-01 00:00:00;;;6;18
07207;1990-03-01 00:00:00;;1030.1;10.1;2.5;12.8;7.9;11.3;2;1;178;0;31;31;31;31;31;;;;;;;0;;;;;;;;15;1;0;2;2;3;13.5;1990-03-20 00:00:00;6.4;1990-03-02 00:00:00;16.8;1990-03-31 00:00:00;4;1990-03-03 00:00:00;1;1990-03-22 00:00:00;24;1990-03-01 00:00:00;;;6;18
07222;1990-03-01 00:00:00;1026.5;1029.9;9.6;;;;9.4;8;3;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
