NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1991-08-01 00:00:00;1005.7;1018.8;21.2;5.5;28.4;14.1;14.2;21;4;311;0;0;31;0;31;31;;;;;;;2;1;0;;;;;;17;1;0;0;0;1;25.6;1991-08-06 00:00:00;16.1;1991-08-08 00:00:00;34;1991-08-06 00:00:00;9.4;1991-08-18 00:00:00;13.2;1991-08-31 00:00:00;20;1991-08-31 00:00:00;1;0;6;18
07255;1991-08-01 00:00:00;999.1;1018.5;21.8;4.9;28.2;15;18.1;11;4;320;0;0;31;0;31;31;;;;;;;0;;;;;;;;12;1;0;;;;25;1991-08-15 00:00:00;16.9;1991-08-08 00:00:00;33.2;;;;4.3;1991-08-01 00:00:00;20;1991-08-31 00:00:00;3;0;6;18
07280;1991-08-01 00:00:00;992.3;1018.7;21.5;4.7;28.3;15.3;14;37;3;311;0;0;31;0;31;31;;;;;;;2;2;0;;;;;;14;1;0;;;;24.8;1991-08-12 00:00:00;16.8;1991-08-01 00:00:00;33.7;;;;19.4;1991-08-07 00:00:00;28;1991-08-22 00:00:00;3;0;6;18
07299;1991-08-01 00:00:00;987.8;1019.2;20.7;5.5;27.9;13.5;17.1;10;4;298;0;0;31;0;31;31;;;;;;;0;;;;;;;;11;0;0;;;;25.8;1991-08-07 00:00:00;16.5;1991-08-19 00:00:00;33.7;1991-08-07 00:00:00;7.4;1991-08-30 00:00:00;4.2;1991-08-11 00:00:00;14;1991-08-22 00:00:00;4;0;6;18
07335;1991-08-01 00:00:00;1004.2;1018.2;21.7;5.7;28.8;14.3;15.9;24;4;301;0;0;31;0;31;31;;;;;;;4;;;;;;;;21;0;0;0;0;1;25;1991-08-06 00:00:00;15.8;1991-08-08 00:00:00;34.2;1991-08-21 00:00:00;8.5;1991-08-19 00:00:00;6.6;1991-08-07 00:00:00;18;1991-08-22 00:00:00;3;0;6;18
07434;1991-08-01 00:00:00;972.3;1018.3;21.3;;;;17;45;4;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1991-08-01 00:00:00;979.7;1017.7;21.7;5.6;29;14.1;16.8;42;5;314;0;30;31;31;31;31;25;13;1;0;;;2;1;0;;;;;;11;0;0;;;;26.6;1991-08-07 00:00:00;17.4;1991-08-19 00:00:00;35.8;1991-08-06 00:00:00;7.6;1991-08-20 00:00:00;29.2;1991-08-07 00:00:00;19;1991-08-31 00:00:00;4;0;6;18
07471;1991-08-01 00:00:00;;;18.5;5.9;26.4;10.6;14.7;57;8;308;0;25;31;25;31;31;23;4;;;;;5;2;0;;;;;;16;1;0;;;;22.6;1991-08-07 00:00:00;14.3;1991-08-01 00:00:00;33;1991-08-06 00:00:00;4.6;1991-08-20 00:00:00;16.3;1991-08-07 00:00:00;20;1991-08-22 00:00:00;6;0;6;18
07481;1991-08-01 00:00:00;989.9;1017.6;23;4.8;29.4;16.7;16.7;23;4;321;0;0;31;0;31;31;;;;;;;3;;;;;;;;16;0;0;;;;27.7;1991-08-07 00:00:00;18.9;1991-08-19 00:00:00;34.7;1991-08-06 00:00:00;12.1;1991-08-19 00:00:00;8.6;1991-08-08 00:00:00;18;1991-08-22 00:00:00;3;0;6;18
07510;1991-08-01 00:00:00;1010.8;1017.9;23;5.3;29.5;17.1;18.4;17;2;314;0;0;31;0;31;31;;;;0;;;2;;;;;;;;15;0;0;;;;29.2;1991-08-26 00:00:00;18.3;1991-08-02 00:00:00;36.2;;;;9;1991-08-31 00:00:00;17;1991-08-22 00:00:00;4;0;6;18
07535;1991-08-01 00:00:00;985.7;1017.5;22.1;5.8;29.7;15.1;16.7;35;3;317;0;0;31;0;31;31;;;;0;;;2;1;0;;;;;;8;0;0;0;0;2;27;1991-08-26 00:00:00;15.2;1991-08-08 00:00:00;36.5;1991-08-26 00:00:00;9.7;1991-08-20 00:00:00;21.4;1991-08-07 00:00:00;16;1991-08-31 00:00:00;5;0;6;18
07560;1991-08-01 00:00:00;;;15.8;3.8;19.1;13;12.8;38;6;;0;31;31;31;31;0;;;;;;;3;1;0;;;;;;24;9;0;1;7;7;21.7;1991-08-27 00:00:00;9;1991-08-01 00:00:00;24.7;1991-08-27 00:00:00;6.8;1991-08-02 00:00:00;12.8;1991-08-31 00:00:00;27;1991-08-22 00:00:00;5;0;6;18
07577;1991-08-01 00:00:00;1008.2;1016.8;24.4;4.4;30.5;18.2;15.8;18;2;340;1;31;31;0;31;31;30;21;;;;;1;1;0;;;;;;27;0;0;;;;26.4;1991-08-13 00:00:00;20;1991-08-08 00:00:00;34.4;1991-08-26 00:00:00;15.2;1991-08-01 00:00:00;13;1991-08-08 00:00:00;19;1991-08-02 00:00:00;4;0;6;18
07591;1991-08-01 00:00:00;918.4;;21.3;5.5;29.1;14.2;12.8;25;4;311;0;0;31;0;31;31;;;;;;;2;1;0;;;;;;30;0;0;;;;24.7;1991-08-07 00:00:00;15.8;1991-08-01 00:00:00;32.7;1991-08-07 00:00:00;8.3;1991-08-01 00:00:00;13.2;1991-08-08 00:00:00;15;1991-08-04 00:00:00;5;0;6;18
07607;1991-08-01 00:00:00;1011;1017.8;23.1;5.7;30.9;16.5;18.4;50;3;277;1;1;31;1;31;31;;;;0;;;3;1;0;;;;;;9;1;0;0;0;2;28.3;1991-08-28 00:00:00;19.1;1991-08-02 00:00:00;38.1;1991-08-28 00:00:00;9.8;1991-08-02 00:00:00;36.2;1991-08-31 00:00:00;22;1991-08-31 00:00:00;5;0;6;18
07621;1991-08-01 00:00:00;976;1017.7;21.5;5;27.4;16.2;20.3;36;5;245;0;0;31;0;31;31;;;;0;;;2;2;0;;;;;;6;0;0;0;0;1;27.2;1991-08-28 00:00:00;15.5;1991-08-09 00:00:00;35.4;1991-08-26 00:00:00;12.9;1991-08-09 00:00:00;16.6;1991-08-07 00:00:00;16;1991-08-31 00:00:00;4;0;6;18
07627;1991-08-01 00:00:00;970.4;1017.6;21.4;5.3;27.8;15.6;20.8;64;7;243;2;2;31;2;31;31;;;2;0;;;5;2;0;;;;;;11;0;0;;;;26.4;1991-08-06 00:00:00;14.4;1991-08-09 00:00:00;37;1991-08-06 00:00:00;11.7;1991-08-03 00:00:00;20.8;1991-08-07 00:00:00;18;1991-08-26 00:00:00;4;0;6;18
07630;1991-08-01 00:00:00;999.7;1017.4;23.9;;;;16.9;39;4;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-08-01 00:00:00;1016.2;1016.8;24.9;4.1;30.7;19.6;20.8;41;4;320;0;0;31;0;31;31;;;;0;;;2;1;0;;;;;;16;0;0;0;1;4;29.4;1991-08-16 00:00:00;21.3;1991-08-08 00:00:00;35.8;1991-08-03 00:00:00;15.7;1991-08-20 00:00:00;28;1991-08-22 00:00:00;18;1991-08-01 00:00:00;4;0;6;18
07650;1991-08-01 00:00:00;1012.1;1016.3;25.2;3.8;31;19.7;20.6;9;1;335;0;0;31;0;31;31;;;;;;;1;;;;;;;;19;2;0;;;;27.4;1991-08-16 00:00:00;22;1991-08-08 00:00:00;33.7;;;;7.8;1991-08-31 00:00:00;21;1991-08-02 00:00:00;3;0;6;18
07690;1991-08-01 00:00:00;1015.5;1016.6;24.3;;;;26.5;8;2;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-08-01 00:00:00;1012.2;1017.8;25.3;;;;21;7;2;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-08-01 00:00:00;1015.2;1015.8;23.7;;;;21.9;0;0;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1991-08-01 00:00:00;1015.1;1016.3;28.4;;;;28.3;113;18;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78925;1991-08-01 00:00:00;1014.8;1015.6;27.3;;;;28.7;139;20;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1991-08-01 00:00:00;1013.7;1014.8;25.7;;;;28.4;235;22;158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1991-08-01 00:00:00;980.3;985.9;-12.1;;;;1.4;;;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
