NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1990-09-01 00:00:00;;1017.5;13.4;3.7;18.2;9.3;12.8;47;11;162;0;30;30;30;30;30;;;;;;;5;;;;;;;;21;1;0;0;0;4;17.3;1990-09-03 00:00:00;8.4;1990-09-27 00:00:00;23.7;1990-09-03 00:00:00;3.9;1990-09-27 00:00:00;9;1990-09-23 00:00:00;20;1990-09-22 00:00:00;1;0;6;18
07015;1990-09-01 00:00:00;;1017.8;13.5;3.7;18;9.7;11.3;67;12;143;0;30;30;30;30;30;1;0;;;;;5;2;0;;;;;;19;1;0;0;1;2;19.2;1990-09-03 00:00:00;10.4;1990-09-20 00:00:00;25.9;1990-09-03 00:00:00;4.3;1990-09-17 00:00:00;12.4;1990-09-23 00:00:00;21;1990-09-21 00:00:00;1;0;6;18
07020;1990-09-01 00:00:00;;1017.9;16.2;2;18.2;13.6;14.1;28;6;;0;0;30;0;30;0;;;;;;;2;;;;;;;;23;5;0;;;;18.5;1990-09-03 00:00:00;14.1;1990-09-27 00:00:00;22.4;1990-09-03 00:00:00;8.6;1990-09-27 00:00:00;7;1990-09-21 00:00:00;25;1990-09-20 00:00:00;1;0;6;18
07027;1990-09-01 00:00:00;;1018.7;14.7;4.1;20.2;9.4;12.8;19;6;232;0;0;30;0;30;30;;0;;;;;1;;;;;;;;23;0;0;0;0;1;18.7;1990-09-03 00:00:00;11;1990-09-27 00:00:00;27.8;1990-09-03 00:00:00;3;1990-09-27 00:00:00;5.1;1990-09-21 00:00:00;17;1990-09-22 00:00:00;;;6;18
07037;1990-09-01 00:00:00;999.8;1018.4;13.4;4.1;19.1;8.5;10.9;41;8;201;30;30;30;30;30;30;1;0;;;;;3;2;0;;;;;;21;0;0;;;;17.9;1990-09-03 00:00:00;9.1;1990-09-24 00:00:00;26.3;1990-09-03 00:00:00;4;1990-09-27 00:00:00;14.4;1990-09-30 00:00:00;19;1990-09-22 00:00:00;1;0;6;18
07110;1990-09-01 00:00:00;1007;1019.4;15.2;;;;13.9;39;8;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07149;1990-09-01 00:00:00;1008.2;1018.9;15.3;4.2;21;10.2;11.9;62;6;;30;30;30;30;30;0;3;0;;;;;3;1;0;;;;;;17;0;0;;;;20.4;1990-09-03 00:00:00;11;1990-09-24 00:00:00;27.1;1990-09-03 00:00:00;5.3;1990-09-29 00:00:00;38.7;1990-09-30 00:00:00;19;1990-09-21 00:00:00;1;0;6;18
07190;1990-09-01 00:00:00;1000.2;1018.7;13.8;4.2;19.4;8.9;12.6;42;8;162;0;0;30;0;30;30;;;;;;;3;1;0;;;;;;16;1;0;0;0;2;17.1;1990-09-04 00:00:00;9.8;1990-09-26 00:00:00;24.1;;;;13.8;1990-09-30 00:00:00;21;1990-09-21 00:00:00;3;0;6;18
07207;1990-09-01 00:00:00;;1019.2;16.8;2.5;20.5;13.9;16.8;24;5;216;0;30;30;30;30;30;1;0;;;;;1;1;0;;;;;;23;1;0;0;0;1;18.9;1990-09-03 00:00:00;14.3;1990-09-20 00:00:00;25.2;1990-09-13 00:00:00;10.3;1990-09-20 00:00:00;10.3;1990-09-30 00:00:00;20;1990-09-21 00:00:00;;;6;18
07222;1990-09-01 00:00:00;1015.5;1018.8;17.3;;;;12.7;18;4;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07240;1990-09-01 00:00:00;1005.4;1018.6;15.8;4.9;22.3;9.4;11.5;27;4;220;0;0;30;0;30;30;;0;;;;;2;1;0;;;;;;21;0;0;;;;20.3;1990-09-03 00:00:00;11.9;1990-09-28 00:00:00;28.8;1990-09-03 00:00:00;3.6;1990-09-28 00:00:00;10.2;1990-09-29 00:00:00;15;1990-09-21 00:00:00;1;0;6;18
07255;1990-09-01 00:00:00;998.5;1018.2;15.8;4.6;22.1;9.8;12.2;29;5;223;0;0;30;0;30;30;;0;;;;;3;;;;;;;;18;0;0;;;;19.3;1990-09-03 00:00:00;11.6;1990-09-28 00:00:00;27;;;;9;1990-09-22 00:00:00;18;1990-09-22 00:00:00;1;0;6;18
07280;1990-09-01 00:00:00;992.1;1019;14.9;;;;11.7;45;8;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07299;1990-09-01 00:00:00;;1019.3;14.2;4.1;20;9.5;11.8;52;6;190;0;3;30;3;30;30;1;0;;;;;3;2;0;;;;;;15;2;0;0;0;2;18;1990-09-22 00:00:00;10.2;1990-09-28 00:00:00;25.1;1990-09-04 00:00:00;3.6;1990-09-28 00:00:00;21.2;1990-09-22 00:00:00;21;1990-09-21 00:00:00;3;0;6;18
07314;1990-09-01 00:00:00;;1018.8;18.1;2.5;21.6;14.6;16.3;22;4;221;0;0;30;0;30;30;;0;;;;;1;1;0;;;;;;21;0;0;;;;20.2;1990-09-10 00:00:00;15.7;1990-09-24 00:00:00;26.2;1990-09-03 00:00:00;11.6;1990-09-28 00:00:00;13.7;1990-09-29 00:00:00;19;1990-09-30 00:00:00;3;0;6;18
07335;1990-09-01 00:00:00;;1018.4;16.4;4.9;23.1;9.8;11.9;13;4;249;0;0;30;0;30;30;;0;;;;;0;;;;;;;;19;0;0;;;;20.2;1990-09-15 00:00:00;11.7;1990-09-24 00:00:00;28.3;1990-09-03 00:00:00;5;1990-09-08 00:00:00;4.8;1990-09-29 00:00:00;19;1990-09-22 00:00:00;1;0;6;18
07434;1990-09-01 00:00:00;971.8;1018.7;15.9;;;;13;75;7;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-09-01 00:00:00;;1018.5;15.3;5;22;9.3;12.6;55;5;227;0;0;30;0;30;30;;0;;;;;3;1;0;;;;;;15;0;0;;;;20.8;1990-09-30 00:00:00;10.6;1990-09-28 00:00:00;27.6;1990-09-29 00:00:00;2.2;1990-09-28 00:00:00;35.4;1990-09-14 00:00:00;18;1990-09-21 00:00:00;1;0;6;18
07471;1990-09-01 00:00:00;;;12.4;5.6;20.2;5.8;10.1;20;3;242;0;30;30;30;30;30;1;0;;;0;2;1;1;0;;;;;;22;0;0;;;;17.7;1990-09-30 00:00:00;7.2;1990-09-25 00:00:00;25.6;1990-09-29 00:00:00;-1.6;1990-09-28 00:00:00;11.4;1990-09-14 00:00:00;18;1990-09-30 00:00:00;2;0;6;18
07481;1990-09-01 00:00:00;;1018.4;15.9;4.4;21.9;10.9;12.2;55;4;147;0;30;30;30;30;21;5;0;;;;;3;2;0;;;;;;14;2;0;;;;20.3;1990-09-30 00:00:00;11.2;1990-09-28 00:00:00;26.7;1990-09-19 00:00:00;5.2;1990-09-28 00:00:00;31.2;1990-09-23 00:00:00;23;1990-09-30 00:00:00;3;0;6;18
07510;1990-09-01 00:00:00;1010.8;1018;19;4.8;25.6;13.1;14.1;60;6;249;0;0;30;0;30;30;;;;;;;4;2;0;;;;;;17;1;0;0;0;1;22.3;1990-09-10 00:00:00;14.7;1990-09-24 00:00:00;30.2;;;;27.2;1990-09-22 00:00:00;21;1990-09-30 00:00:00;3;0;6;18
07535;1990-09-01 00:00:00;;1018.1;17.5;5;24.6;11.5;11.8;60;5;228;0;0;30;0;30;30;;0;;;;;4;3;0;;;;;;8;0;0;;;;20.9;1990-09-10 00:00:00;13;1990-09-24 00:00:00;28.8;1990-09-10 00:00:00;6.1;1990-09-28 00:00:00;20.4;1990-09-22 00:00:00;15;1990-09-29 00:00:00;3;0;6;18
