NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1990-05-01 00:00:00;1005.3;1018.6;16.6;4.4;22.7;10.6;12.2;12;3;279;0;0;31;0;31;31;;0;;;;;1;;;;;;;;20;1;0;0;0;3;19.7;1990-05-05 00:00:00;13.4;1990-05-11 00:00:00;26.7;1990-05-03 00:00:00;5.4;1990-05-12 00:00:00;7;1990-05-07 00:00:00;21;1990-05-06 00:00:00;7;0;6;18
07255;1990-05-01 00:00:00;998.3;1017.9;16.5;4.1;22.3;10.4;12.2;48;8;256;0;0;31;0;31;31;;0;;;;;2;1;0;;;;;;18;0;0;0;0;1;19;1990-05-04 00:00:00;13.4;1990-05-11 00:00:00;26.6;;;;26.4;1990-05-18 00:00:00;17;1990-05-18 00:00:00;6;1;6;18
07280;1990-05-01 00:00:00;991.8;1018.6;15.8;;;;12;88;9;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07299;1990-05-01 00:00:00;;1019;15.7;4.7;22.1;9.2;11.6;41;9;268;0;2;31;2;31;31;;0;;;;;4;;;;;;;;14;0;0;0;0;1;18.5;1990-05-17 00:00:00;12.5;1990-05-29 00:00:00;25.8;1990-05-02 00:00:00;3.4;1990-05-30 00:00:00;8.6;1990-05-10 00:00:00;18;1990-05-10 00:00:00;10;1;6;18
07314;1990-05-01 00:00:00;;1018.8;17.6;2.3;21;14.1;15.5;24;4;284;0;0;31;0;31;31;;;;;;;3;;;;;;;;6;0;0;;;;19.8;1990-05-31 00:00:00;14.9;1990-05-10 00:00:00;24.4;1990-05-07 00:00:00;12;1990-05-22 00:00:00;8.4;1990-05-22 00:00:00;13;1990-05-24 00:00:00;4;0;6;18
07335;1990-05-01 00:00:00;;1018.2;16.3;4.7;22.4;9.1;13.2;34;10;243;0;1;31;1;31;31;;0;;;;;3;;;;;;;;14;0;0;0;0;3;18.5;1990-05-03 00:00:00;12.7;1990-05-11 00:00:00;27.2;1990-05-02 00:00:00;4.3;1990-05-28 00:00:00;7.6;1990-05-04 00:00:00;17;1990-05-06 00:00:00;6;1;6;18
07434;1990-05-01 00:00:00;971.5;1018.4;15.7;;;;12.7;100;12;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-05-01 00:00:00;;1018;15.9;4.1;22.1;9.8;13.2;70;13;242;0;0;31;0;31;31;;0;;;;;7;1;0;;;;;;18;0;0;;;;18.6;1990-05-04 00:00:00;12.9;1990-05-29 00:00:00;27.3;1990-05-02 00:00:00;4;1990-05-28 00:00:00;10.2;1990-05-13 00:00:00;16;1990-05-18 00:00:00;13;1;6;18
07471;1990-05-01 00:00:00;;;12.1;4.6;18.9;5.6;11.5;98;14;221;0;19;31;19;31;31;;;;;;;7;2;0;;;;;;21;0;0;0;0;1;15.2;1990-05-16 00:00:00;8.5;1990-05-30 00:00:00;22.2;1990-05-15 00:00:00;1.2;1990-05-31 00:00:00;23.9;1990-05-08 00:00:00;16;1990-05-15 00:00:00;11;0;6;18
07481;1990-05-01 00:00:00;;1017.6;17.2;4;23.3;11.8;12.7;58;8;;0;31;31;31;31;0;8;0;;;;;3;2;0;;;;;;18;0;0;;;;19.6;1990-05-02 00:00:00;14.2;1990-05-29 00:00:00;27.3;1990-05-02 00:00:00;7.6;1990-05-29 00:00:00;19.2;1990-05-05 00:00:00;15;1990-05-05 00:00:00;8;1;6;18
07510;1990-05-01 00:00:00;1010.8;1018;18.4;4.4;24.1;12.4;13.5;30;5;281;0;0;31;0;31;31;;0;;;;;2;2;0;;;;;;17;0;0;0;0;1;21.1;1990-05-03 00:00:00;14.9;1990-05-13 00:00:00;28;;;;11;1990-05-12 00:00:00;14;1990-05-07 00:00:00;8;0;6;18
07535;1990-05-01 00:00:00;;1017.8;16.8;4.5;23.4;10.6;12.8;66;9;247;0;1;31;1;31;31;;0;;;;;2;2;0;;;;;;15;0;0;0;0;3;20;1990-05-17 00:00:00;14.4;1990-05-22 00:00:00;28.1;1990-05-15 00:00:00;5.4;1990-05-29 00:00:00;32.2;1990-05-20 00:00:00;16;1990-05-20 00:00:00;8;0;6;18
07560;1990-05-01 00:00:00;;;8.7;2.4;11.6;6.2;9.1;118;14;;0;31;31;31;31;0;;;;;;;7;3;0;;;;;;31;5;0;0;8;8;12.7;1990-05-16 00:00:00;6;1990-05-13 00:00:00;17.3;1990-05-16 00:00:00;1.6;1990-05-29 00:00:00;41.8;1990-05-24 00:00:00;22;1990-05-22 00:00:00;6;1;6;18
07577;1990-05-01 00:00:00;;1017.6;18;4.5;24.4;11.9;14.1;49;8;284;0;0;31;0;31;31;;0;;;;;5;;;;;;;;20;1;0;0;0;1;21.5;1990-05-16 00:00:00;14.5;1990-05-30 00:00:00;28.4;1990-05-17 00:00:00;6.3;1990-05-01 00:00:00;9.2;1990-05-15 00:00:00;20;1990-05-28 00:00:00;9;0;6;18
07591;1990-05-01 00:00:00;916.8;;14.2;4.8;21.3;8.1;10.3;66;12;241;0;0;31;0;31;31;;0;;;;;7;1;0;;;;;;29;0;0;;;;17.9;1990-05-17 00:00:00;11.7;1990-05-30 00:00:00;26.4;1990-05-17 00:00:00;4.3;1990-05-04 00:00:00;10;1990-05-24 00:00:00;19;1990-05-06 00:00:00;10;0;6;18
07607;1990-05-01 00:00:00;1010.4;1017.4;17.6;4.9;23.9;11.1;14.5;100;13;235;31;31;31;31;31;31;14;0;;;;;6;4;0;;;;;;14;1;0;0;0;3;19.8;1990-05-16 00:00:00;15.4;1990-05-11 00:00:00;28;1990-05-15 00:00:00;5.8;1990-05-05 00:00:00;27.4;1990-05-20 00:00:00;20;1990-05-12 00:00:00;9;1;6;18
07621;1990-05-01 00:00:00;;1018.1;16.4;4.1;21.8;11.1;14.6;117;12;230;0;31;31;31;31;31;4;0;;;;;6;3;0;;;;;;14;1;0;0;0;1;19.4;1990-05-17 00:00:00;13.4;1990-05-24 00:00:00;26;1990-05-17 00:00:00;7.3;1990-05-12 00:00:00;47.4;1990-05-21 00:00:00;20;1990-05-17 00:00:00;12;0;6;18
07627;1990-05-01 00:00:00;969.9;1017.7;15.5;4.4;21.3;9.5;14.6;164;13;157;31;31;31;31;31;31;2;0;;;;;9;8;0;;;;;;13;0;0;0;0;3;18.4;1990-05-15 00:00:00;12.8;1990-05-24 00:00:00;26;1990-05-15 00:00:00;4.8;1990-05-01 00:00:00;26.2;1990-05-21 00:00:00;17;1990-05-24 00:00:00;13;0;6;18
07630;1990-05-01 00:00:00;999.9;1017.9;17.8;;;;13.5;57;7;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1990-05-01 00:00:00;;1017.3;18.4;3.6;23.3;13.5;15.6;34;4;296;0;0;31;0;31;31;;0;;;;;3;1;0;;;;;;11;0;0;0;0;1;21.3;1990-05-16 00:00:00;16.3;1990-05-07 00:00:00;27.5;1990-05-25 00:00:00;10.3;1990-05-01 00:00:00;14.2;1990-05-22 00:00:00;15;1990-05-28 00:00:00;4;0;6;18
07650;1990-05-01 00:00:00;1013.4;1017.6;19.2;3.7;24.6;14;15.7;51;4;317;0;0;31;0;31;31;;0;;;;;3;3;0;;;;;;19;1;0;;;;22.1;1990-05-19 00:00:00;17;1990-05-07 00:00:00;27.8;;;;23.7;1990-05-23 00:00:00;20;1990-05-25 00:00:00;3;0;6;18
07690;1990-05-01 00:00:00;1016.9;1018.1;18.5;;;;16.4;13;3;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-05-01 00:00:00;1012.7;1018.4;18.7;;;;15.5;54;8;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-05-01 00:00:00;1017.1;1017.7;17.6;;;;16.9;15;2;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61968;1990-05-01 00:00:00;1013.9;1014.4;27.1;;;;26.9;62;6;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61970;1990-05-01 00:00:00;1003.3;1014.5;27.5;;;;26.4;14;1;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61972;1990-05-01 00:00:00;1016;1017.5;24.7;;;;23;16;2;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61976;1990-05-01 00:00:00;1012.6;1014;26.3;;;;25.8;119;9;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61980;1990-05-01 00:00:00;1014.3;1017.2;23.2;;;;20.6;39;7;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67005;1990-05-01 00:00:00;1012.8;1013.6;26.8;;;;27.9;19;2;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1990-05-01 00:00:00;1014.6;1015.5;27.2;;;;26.3;119;16;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78925;1990-05-01 00:00:00;1013.8;1014.6;27.3;;;;29.6;98;14;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1990-05-01 00:00:00;1011.4;1012.5;26;;;;30.9;884;30;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1990-05-01 00:00:00;989.8;995.4;-14.3;;;;1;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
