NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1990-01-01 00:00:00;1008.8;1022.7;5.8;3.3;8.7;3.3;8.3;48;12;52;0;0;31;0;31;31;;;;;0;;3;1;0;;;;;;14;3;0;0;2;15;10.6;1990-01-25 00:00:00;1.1;1990-01-11 00:00:00;13.6;1990-01-25 00:00:00;-3.3;1990-01-19 00:00:00;11.4;1990-01-23 00:00:00;29;1990-01-25 00:00:00;;;6;18
07255;1990-01-01 00:00:00;1002.9;1023.5;4.3;3.8;8;1.1;7.5;34;9;54;0;0;31;0;31;31;;;;;0;;3;;;;;;;;10;3;0;0;1;10;9.8;1990-01-25 00:00:00;-1.2;1990-01-19 00:00:00;13.6;;;;7.7;1990-01-25 00:00:00;28;1990-01-25 00:00:00;;;6;18
07280;1990-01-01 00:00:00;997.5;1026;1.3;4.2;4;-0.8;6.3;37;8;35;0;0;31;0;31;31;;;;;;;4;;;;;;;;8;5;0;0;0;21;8.1;1990-01-25 00:00:00;-3.2;1990-01-01 00:00:00;12.9;;;;8.5;1990-01-28 00:00:00;24;1990-01-25 00:00:00;;;6;18
07299;1990-01-01 00:00:00;;1026.4;2.1;4.2;6.4;-1.1;5.7;26;7;115;0;3;31;3;31;31;;;;;0;;2;;;;;;;;8;3;0;0;0;7;9.9;1990-01-25 00:00:00;-3.3;1990-01-11 00:00:00;14.5;1990-01-25 00:00:00;-7.8;1990-01-01 00:00:00;8.8;1990-01-25 00:00:00;29;1990-01-25 00:00:00;;;6;18
07314;1990-01-01 00:00:00;;1022.8;8.8;2.5;10.9;6.6;10;51;12;57;0;0;31;0;31;31;;;;;;;4;;;;;;;;19;8;1;0;0;9;12.3;1990-01-25 00:00:00;4.6;1990-01-11 00:00:00;14.2;1990-01-25 00:00:00;2.2;1990-01-19 00:00:00;8.5;1990-01-27 00:00:00;35;1990-01-25 00:00:00;1;0;6;18
07335;1990-01-01 00:00:00;;1023.4;5.6;3.7;9.5;2.4;8.5;42;11;82;0;0;31;0;31;31;;;;;0;;4;;;;;;;;11;3;0;0;1;9;10.8;1990-01-25 00:00:00;0;1990-01-11 00:00:00;13.5;1990-01-25 00:00:00;-5.4;1990-01-19 00:00:00;9.4;1990-01-26 00:00:00;29;1990-01-25 00:00:00;;;6;18
07434;1990-01-01 00:00:00;975.8;1024.8;5;;;;7.2;76;11;97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-01-01 00:00:00;;1025.3;4.1;4.7;9.5;-0.4;6.1;19;7;115;0;0;31;0;31;31;;;;;0;;1;;;;;;;;12;3;0;0;0;7;12;1990-01-25 00:00:00;-0.8;1990-01-19 00:00:00;15.8;1990-01-25 00:00:00;-7;1990-01-04 00:00:00;5.4;1990-01-28 00:00:00;26;1990-01-28 00:00:00;;;6;18
07471;1990-01-01 00:00:00;;;1.2;4.7;7.9;-4;5.4;29;4;123;0;1;31;1;31;31;;;;;0;;2;1;0;;2;2;;;9;3;1;1;1;5;8.2;1990-01-25 00:00:00;-3.3;1990-01-19 00:00:00;13.4;1990-01-23 00:00:00;-9.4;1990-01-21 00:00:00;16;1990-01-28 00:00:00;32;1990-01-28 00:00:00;;;6;18
07481;1990-01-01 00:00:00;;1026.1;1.5;4.9;5.9;-1.9;5.9;53;7;;0;31;31;31;31;0;;;;;4;24;1;1;0;;3;3;;;10;4;1;1;4;17;9.7;1990-01-31 00:00:00;-3.8;1990-01-01 00:00:00;13.6;1990-01-27 00:00:00;-6.2;1990-01-05 00:00:00;38.2;1990-01-28 00:00:00;34;1990-01-31 00:00:00;1;0;6;18
07510;1990-01-01 00:00:00;1016.7;1024.3;6.6;4;11.1;3.5;8.7;73;12;106;0;0;31;0;31;31;;;;;0;;6;3;0;;;;;;11;3;0;0;0;12;12.8;1990-01-25 00:00:00;0.5;1990-01-21 00:00:00;17.3;;;;10.3;1990-01-27 00:00:00;24;1990-01-25 00:00:00;1;0;6;18
07535;1990-01-01 00:00:00;;1025;5.3;4.2;9.8;1.6;7.4;29;6;104;0;0;31;0;31;31;;;;;0;;2;;;;;;;;12;0;0;0;2;8;11.6;1990-01-25 00:00:00;-1;1990-01-20 00:00:00;16;1990-01-25 00:00:00;-7;1990-01-21 00:00:00;7.6;1990-01-28 00:00:00;19;1990-01-27 00:00:00;;;6;18
07560;1990-01-01 00:00:00;;;0.9;2.4;3;-1.2;4.7;81;7;;0;31;31;31;31;0;;;;;3;23;4;3;0;;5;3;;;29;11;3;4;10;12;5.3;1990-01-23 00:00:00;-1.9;1990-01-26 00:00:00;8.1;1990-01-22 00:00:00;-3.9;1990-01-27 00:00:00;27.2;1990-01-27 00:00:00;55;1990-01-31 00:00:00;;;6;18
07577;1990-01-01 00:00:00;;1025.6;4.4;4.2;9.2;0.7;6.9;34;4;139;0;0;31;0;31;31;;;;;0;;2;1;0;;;;;;20;1;0;0;0;5;10.2;1990-01-28 00:00:00;-0.9;1990-01-01 00:00:00;15.8;1990-01-28 00:00:00;-3.3;1990-01-01 00:00:00;21.6;1990-01-28 00:00:00;24;1990-01-28 00:00:00;0;1;6;18
07591;1990-01-01 00:00:00;921.6;;2.3;4.1;9.3;-2.3;3.4;18;3;188;0;0;31;0;31;31;;;;;0;;1;1;0;;;;;;13;0;0;;;;5.5;1990-01-22 00:00:00;-0.8;1990-01-01 00:00:00;14.2;1990-01-22 00:00:00;-6.3;1990-01-02 00:00:00;13.6;1990-01-28 00:00:00;14;1990-01-05 00:00:00;;;6;18
07607;1990-01-01 00:00:00;1017.6;1025;6.1;4.8;12.1;1.9;8.4;79;10;107;31;31;31;31;31;31;;;;;0;11;6;3;0;;;;;;7;0;0;0;0;14;13.4;1990-01-25 00:00:00;0.6;1990-01-19 00:00:00;19.2;1990-01-25 00:00:00;-5.1;1990-01-22 00:00:00;14.4;1990-01-27 00:00:00;16;1990-01-25 00:00:00;;;6;18
07621;1990-01-01 00:00:00;;1025.6;6;4.5;12.2;1.4;7.7;63;10;161;0;31;31;31;31;31;;;;;0;9;7;2;0;;;;;;8;0;0;0;0;4;11.4;1990-01-24 00:00:00;0.5;1990-01-10 00:00:00;20.4;1990-01-25 00:00:00;-4.6;1990-01-11 00:00:00;12.2;1990-01-28 00:00:00;18;1990-01-25 00:00:00;;;6;18
07627;1990-01-01 00:00:00;975.3;1025.4;5.3;4.5;12.4;0.2;6;43;7;161;31;31;31;31;31;31;;;;;0;17;4;1;0;;;;;;5;0;0;;;;10.3;1990-01-25 00:00:00;1.6;1990-01-18 00:00:00;19.8;1990-01-25 00:00:00;-4.4;1990-01-20 00:00:00;10.4;1990-01-08 00:00:00;14;1990-01-28 00:00:00;;;6;18
07630;1990-01-01 00:00:00;1006.6;1025.6;5.5;;;;8;27;8;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1990-01-01 00:00:00;;1024.4;6.5;4.6;13.3;1.5;7.5;15;5;185;0;0;31;0;31;31;;;;;0;;1;;;;;;;;12;0;0;0;0;1;11.9;1990-01-28 00:00:00;3;1990-01-05 00:00:00;16.6;1990-01-25 00:00:00;-3.4;1990-01-20 00:00:00;6.9;1990-01-31 00:00:00;18;1990-01-31 00:00:00;;;6;18
07650;1990-01-01 00:00:00;1020.2;1024.8;6.7;4.5;13.3;1.9;7.6;54;5;174;0;0;31;0;31;31;;;;;0;;4;2;0;;;;;;11;1;0;0;0;3;14.1;1990-01-28 00:00:00;3.4;1990-01-20 00:00:00;16.7;;;;25;1990-01-31 00:00:00;20;1990-01-31 00:00:00;;;6;18
07690;1990-01-01 00:00:00;1023.4;1024.7;8.5;;;;8.2;19;4;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-01-01 00:00:00;1019.3;1025.3;8.7;;;;8.9;40;4;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-01-01 00:00:00;1023.9;1024.6;8.7;;;;9.3;29;7;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61968;1990-01-01 00:00:00;;1011;27.3;;;;30;229;9;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61970;1990-01-01 00:00:00;1009.6;1010.8;28.5;;;;30.1;140;6;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61972;1990-01-01 00:00:00;1010;1011.5;27.4;;;;29.2;83;7;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61976;1990-01-01 00:00:00;1010.1;1011.5;27.2;;;;28.5;40;8;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61980;1990-01-01 00:00:00;1010.4;1013.3;25.4;;;;25.4;144;12;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67005;1990-01-01 00:00:00;1010.7;1011.5;27;;;;30.6;280;14;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1990-01-01 00:00:00;1015.5;1016.4;25.5;;;;22.3;41;16;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78925;1990-01-01 00:00:00;1014.3;1015.1;25.3;;;;25.6;166;23;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1990-01-01 00:00:00;1010.6;1011.7;25.3;;;;29;776;30;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1990-01-01 00:00:00;986.4;991.7;0.2;;;;3.8;;;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
