NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07577;1991-12-01 00:00:00;1019.9;1029;3.7;3.6;6.6;1.5;6.5;10;4;106;0;31;31;0;31;31;;;;;0;10;1;;;;;;;;24;7;0;;;;12;1991-12-23 00:00:00;-1.2;1991-12-14 00:00:00;14.5;1991-12-22 00:00:00;-6.1;1991-12-15 00:00:00;5.6;1991-12-20 00:00:00;28;1991-12-24 00:00:00;;;6;18
07591;1991-12-01 00:00:00;922.6;;1.1;4.2;7.9;-2.9;3.5;14;2;198;0;0;31;0;31;31;;;;;0;;1;;;;1;1;;;14;1;0;0;0;1;7.2;1991-12-01 00:00:00;-2.5;1991-12-26 00:00:00;17.7;1991-12-22 00:00:00;-6.6;1991-12-07 00:00:00;8.8;1991-12-21 00:00:00;20;1991-12-22 00:00:00;;;6;18
07607;1991-12-01 00:00:00;1021.6;1029;4.6;5.1;9.7;0.7;7.2;33;6;102;5;5;31;5;31;31;;;;;0;;2;1;0;;;;;;7;1;0;0;0;6;11.7;1991-12-22 00:00:00;-1;1991-12-29 00:00:00;15.1;1991-12-23 00:00:00;-5.4;1991-12-07 00:00:00;10.6;1991-12-20 00:00:00;20;1991-12-20 00:00:00;;;6;18
07621;1991-12-01 00:00:00;985;1029.3;4.6;4.5;10.4;0.6;7.3;30;3;144;2;2;31;2;31;31;;;;;0;;2;1;0;;;;;;7;1;0;0;1;3;9.5;1991-12-18 00:00:00;-0.3;1991-12-07 00:00:00;16.3;1991-12-23 00:00:00;-4.6;1991-12-07 00:00:00;18.4;1991-12-20 00:00:00;26;1991-12-20 00:00:00;;;6;18
07627;1991-12-01 00:00:00;978.7;1029.4;4.1;4.8;10.7;-0.4;7;25;4;152;2;2;31;2;31;31;;;;;0;;2;1;0;;;;;;7;1;0;0;0;2;10.6;1991-12-22 00:00:00;0.3;1991-12-08 00:00:00;17;1991-12-23 00:00:00;-5.5;1991-12-08 00:00:00;11.8;1991-12-20 00:00:00;25;1991-12-20 00:00:00;;;6;18
07630;1991-12-01 00:00:00;1009.4;1029;5.4;;;;8.3;21;5;107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-12-01 00:00:00;1027.1;1027.7;6.7;4.3;11.5;3.1;6.7;18;2;145;0;0;31;0;31;31;;;;;0;;1;1;0;;;;;;18;3;0;0;0;2;16.1;1991-12-22 00:00:00;2.3;1991-12-08 00:00:00;18.8;1991-12-22 00:00:00;-2.7;1991-12-08 00:00:00;14;1991-12-15 00:00:00;28;1991-12-22 00:00:00;;;6;18
07650;1991-12-01 00:00:00;1022;1026.6;6.6;;;;7.1;1;0;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07690;1991-12-01 00:00:00;1023.1;1024.3;7.7;;;;6.2;0;0;203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-12-01 00:00:00;1022.9;1028.9;8.9;;;;8.2;96;8;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-12-01 00:00:00;1023.2;1023.8;7.2;;;;7.5;6;1;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61996;1991-12-01 00:00:00;1016.3;1019.9;13.6;;;;13.3;78;15;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61998;1991-12-01 00:00:00;996.4;1000.1;5.3;;;;6.9;43;9;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1991-12-01 00:00:00;;;26.4;;;;;224;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1991-12-01 00:00:00;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
