NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1991-09-01 00:00:00;1006.5;1015.6;15.6;4.3;21.2;11.3;13.6;33;9;182;2;3;30;3;30;30;;0;;;;;2;;;;;;;;18;0;0;0;0;4;20.4;1991-09-04 00:00:00;11;1991-09-27 00:00:00;29;1991-09-04 00:00:00;6.1;1991-09-13 00:00:00;9;1991-09-26 00:00:00;17;1991-09-16 00:00:00;3;0;6;18
07015;1991-09-01 00:00:00;1010.4;1016.1;16;4.4;21.2;11.3;13;58;11;169;23;30;30;30;30;30;7;0;;;;;5;1;0;;;;;;15;0;0;0;2;6;21;1991-09-04 00:00:00;11.1;1991-09-28 00:00:00;28.4;1991-09-04 00:00:00;5.5;1991-09-21 00:00:00;14;1991-09-29 00:00:00;19;1991-09-24 00:00:00;1;0;6;18
07020;1991-09-01 00:00:00;1014;1014.9;16.8;1.8;18.7;14.3;17.6;38;7;;5;8;30;8;30;0;;;;;;;4;;;;;;;;20;1;0;0;0;3;19.1;1991-09-21 00:00:00;13.7;1991-09-27 00:00:00;23.8;1991-09-21 00:00:00;9.6;1991-09-26 00:00:00;8.6;1991-09-28 00:00:00;21;1991-09-28 00:00:00;1;0;6;18
07027;1991-09-01 00:00:00;1007.6;1015.7;16.7;4;21.9;12.3;14.4;43;4;179;0;0;30;0;30;30;;0;;;;;4;2;0;;;;;;14;0;0;0;0;4;20.3;1991-09-04 00:00:00;11.9;1991-09-27 00:00:00;29.1;;;;15.8;1991-09-29 00:00:00;17;1991-09-24 00:00:00;1;0;6;18
07037;1991-09-01 00:00:00;997.3;1015.7;15.9;4.4;21.3;11.4;13.8;37;9;166;7;7;30;7;30;30;5;0;;;;;3;;;;;;;;17;0;0;0;0;4;21.9;1991-09-04 00:00:00;9.8;1991-09-27 00:00:00;28.8;1991-09-04 00:00:00;7.4;1991-09-28 00:00:00;7.6;1991-09-25 00:00:00;18;1991-09-28 00:00:00;2;0;6;18
07110;1991-09-01 00:00:00;;1015.9;16.2;;;;17;66;9;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07149;1991-09-01 00:00:00;1005.1;1016.5;17.6;4.7;23;12.9;14.8;71;9;;30;30;30;30;30;0;10;1;;;;;5;2;0;;;;;;16;0;0;;;;23.3;1991-09-04 00:00:00;11.4;1991-09-30 00:00:00;30.6;1991-09-04 00:00:00;8;1991-09-30 00:00:00;26.3;1991-09-26 00:00:00;15;1991-09-22 00:00:00;4;0;6;18
07190;1991-09-01 00:00:00;998.6;1016.7;16.9;;;;14.2;123;10;179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07207;1991-09-01 00:00:00;1010.7;1015.6;18.3;2.8;21.7;15.6;18;58;9;213;22;28;30;28;30;30;4;0;;;;;5;1;0;;;;;;20;1;0;0;0;2;22.8;1991-09-05 00:00:00;14.2;1991-09-26 00:00:00;28;1991-09-04 00:00:00;12;1991-09-26 00:00:00;17.2;1991-09-27 00:00:00;26;1991-09-28 00:00:00;1;0;6;18
07222;1991-09-01 00:00:00;1012.3;1015.7;18.5;;;;16.3;62;7;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
