NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07471;1990-11-01 00:00:00;;;4.1;3.8;7.7;1.2;7.2;38;11;76;0;30;30;30;30;30;;;;;1;14;3;;;;2;0;;;19;1;0;0;0;3;9.2;1990-11-18 00:00:00;-0.7;1990-11-07 00:00:00;13.2;1990-11-18 00:00:00;-5.2;1990-11-08 00:00:00;9.5;1990-11-21 00:00:00;20;1990-11-25 00:00:00;;;6;18
07481;1990-11-01 00:00:00;;1016.7;6.8;3.2;9.4;4.6;8.5;141;14;19;0;30;30;30;30;22;;;;;0;2;8;4;0;;;;;;5;0;0;0;0;4;11;1990-11-18 00:00:00;1.6;1990-11-07 00:00:00;14.5;1990-11-18 00:00:00;-0.5;1990-11-08 00:00:00;28;1990-11-25 00:00:00;18;1990-11-20 00:00:00;;;6;18
07510;1990-11-01 00:00:00;1009;1016.5;9.7;4;13;7.4;11.1;145;18;73;0;0;30;0;30;30;;;;;;;8;4;0;;;;;;15;1;0;0;0;5;14.3;1990-11-14 00:00:00;4.6;1990-11-05 00:00:00;19.2;;;;24.6;1990-11-20 00:00:00;25;1990-11-24 00:00:00;1;1;6;18
07535;1990-11-01 00:00:00;;1016.9;7.8;4;11.2;5.6;9.8;85;15;51;0;0;30;0;30;30;;;;;0;;8;3;0;;;;;;12;0;0;0;2;7;13.1;1990-11-17 00:00:00;1.3;1990-11-29 00:00:00;16.7;1990-11-09 00:00:00;-2.7;1990-11-29 00:00:00;11.8;1990-11-24 00:00:00;18;1990-11-14 00:00:00;1;0;6;18
07560;1990-11-01 00:00:00;;;0.1;3.4;2;-1.5;6;82;17;;0;30;30;30;30;0;;;;;11;20;6;3;0;;15;9;1;0;30;20;8;5;20;21;6.9;1990-11-13 00:00:00;-5.5;1990-11-30 00:00:00;9.9;1990-11-13 00:00:00;-6.6;1990-11-30 00:00:00;15.6;1990-11-24 00:00:00;36;1990-11-24 00:00:00;;;6;18
07577;1990-11-01 00:00:00;;1015.8;8.5;3.4;11.5;6;9.7;90;10;97;0;0;30;0;30;30;;;;;;;5;4;0;;;;;;19;2;0;0;0;3;14.3;1990-11-18 00:00:00;3.7;1990-11-23 00:00:00;17.5;1990-11-18 00:00:00;0;1990-11-24 00:00:00;24.4;1990-11-24 00:00:00;28;1990-11-30 00:00:00;1;0;6;18
07591;1990-11-01 00:00:00;912.6;;4.3;4;9.7;0.6;5.6;40;7;148;0;0;30;0;30;30;;;;;0;;1;1;0;;1;0;;;14;0;0;;;;8.4;1990-11-12 00:00:00;-1.5;1990-11-30 00:00:00;15.4;1990-11-17 00:00:00;-5.8;1990-11-30 00:00:00;23.8;1990-11-22 00:00:00;17;1990-11-25 00:00:00;;;6;18
07607;1990-11-01 00:00:00;1010.2;1017.3;9.3;4;12.7;6.9;11.3;182;16;60;30;30;30;30;30;30;;;;;0;2;8;6;0;;;;;;9;0;0;0;0;5;14;1990-11-14 00:00:00;3.6;1990-11-28 00:00:00;18.5;1990-11-13 00:00:00;-0.2;1990-11-05 00:00:00;40;1990-11-02 00:00:00;15;1990-11-01 00:00:00;;;6;18
07621;1990-11-01 00:00:00;;1017.5;8.3;4;12.5;4.7;10;66;11;111;0;30;30;30;30;30;;;;;0;4;5;3;0;;;;;;13;0;0;0;0;4;12.8;1990-11-18 00:00:00;2.6;1990-11-30 00:00:00;18;1990-11-13 00:00:00;-1.9;1990-11-05 00:00:00;17.4;1990-11-10 00:00:00;15;1990-11-02 00:00:00;;;6;18
07627;1990-11-01 00:00:00;968.2;1017.4;8;4.4;12.7;4.2;9.8;52;12;99;30;30;30;30;30;30;;;;;0;4;3;1;0;;;;;;8;0;0;0;0;2;12.7;1990-11-18 00:00:00;1.9;1990-11-30 00:00:00;19.4;1990-11-13 00:00:00;-2.8;1990-11-26 00:00:00;19.2;1990-11-21 00:00:00;15;1990-11-14 00:00:00;1;0;6;18
07630;1990-11-01 00:00:00;998.6;1017.2;9.3;;;;11;55;14;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1990-11-01 00:00:00;;1015.4;10.3;4;15;6.7;9.9;31;8;149;0;0;30;0;30;30;;;;;;;2;;;;;;;;22;0;0;;;;15.8;1990-11-18 00:00:00;6.4;1990-11-28 00:00:00;21.4;1990-11-17 00:00:00;0.5;1990-11-30 00:00:00;6.9;1990-11-27 00:00:00;19;1990-11-18 00:00:00;3;1;6;18
07650;1990-11-01 00:00:00;1010.1;1014.6;9.8;3.6;13.8;6.3;9.3;33;5;173;0;0;30;0;30;30;;;;;;;2;2;0;;;;;;20;5;0;;;;15;1990-11-18 00:00:00;5;1990-11-23 00:00:00;18.3;;;;11.4;1990-11-28 00:00:00;26;1990-11-30 00:00:00;2;0;6;18
07690;1990-11-01 00:00:00;1011.7;1013;11.1;;;;9.7;75;5;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-11-01 00:00:00;1010.9;1016.7;11.7;;;;9.2;6;2;156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-11-01 00:00:00;1013.3;1013.9;11.7;;;;11.1;163;11;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1990-11-01 00:00:00;1010.2;1011.3;26.8;;;;29.6;129;10;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
