NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07005;1990-04-01 00:00:00;;1015;8.2;4.3;12.9;3.9;8.5;73;14;234;0;30;30;30;30;30;;;;;0;3;7;;;;;;;;26;1;0;1;2;4;14.9;1990-04-30 00:00:00;3;1990-04-05 00:00:00;21.6;1990-04-01 00:00:00;-2.6;1990-04-10 00:00:00;9.6;1990-04-17 00:00:00;20;1990-04-15 00:00:00;3;3;6;18
07015;1990-04-01 00:00:00;;1015;8.7;4.3;13.4;4.3;7.3;75;13;238;0;30;30;30;30;30;;;;;0;2;7;2;0;;;;;;27;1;0;2;2;2;15.8;1990-04-30 00:00:00;3.6;1990-04-05 00:00:00;21.8;1990-04-30 00:00:00;-2.5;1990-04-10 00:00:00;13;1990-04-02 00:00:00;22;1990-04-15 00:00:00;6;5;6;18
07020;1990-04-01 00:00:00;;1015.9;9.9;2.2;11.9;7;10.2;47;10;;0;0;30;0;30;0;;;;;;;4;1;0;;;;;;26;9;0;0;0;1;14.8;1990-04-01 00:00:00;6.4;1990-04-05 00:00:00;17.6;1990-04-01 00:00:00;1.6;1990-04-05 00:00:00;10.3;1990-04-14 00:00:00;29;1990-04-17 00:00:00;2;1;6;18
07027;1990-04-01 00:00:00;;1016.3;8.7;3.7;12.9;4.7;9;59;10;211;0;0;30;0;30;30;;;;;0;;6;2;0;;;;;;25;2;0;;;;14.8;1990-04-30 00:00:00;3.8;1990-04-05 00:00:00;22.2;1990-04-30 00:00:00;-2.1;1990-04-05 00:00:00;10.7;1990-04-19 00:00:00;22;1990-04-14 00:00:00;1;1;6;18
07037;1990-04-01 00:00:00;996.6;1015.7;7.6;4.3;12.7;3.4;8.4;81;13;206;30;30;30;30;30;30;;;;;0;6;6;2;0;;;;;;30;1;0;0;0;2;15.2;1990-04-30 00:00:00;2.6;1990-04-04 00:00:00;21.1;1990-04-30 00:00:00;-2.9;1990-04-10 00:00:00;18.2;1990-04-22 00:00:00;20;1990-04-15 00:00:00;3;3;6;18
07110;1990-04-01 00:00:00;1005.1;1017.7;9.2;;;;9.1;71;13;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07149;1990-04-01 00:00:00;1004.9;1015.8;9.3;4.4;14.1;4.9;8.2;54;12;;30;30;30;30;30;0;;;;;0;3;5;;;;;;;;28;1;0;0;0;1;16.7;1990-04-30 00:00:00;4.3;1990-04-04 00:00:00;23.1;1990-04-30 00:00:00;-1.2;1990-04-20 00:00:00;7.6;1990-04-14 00:00:00;22;1990-04-15 00:00:00;5;0;6;18
07190;1990-04-01 00:00:00;996.6;1015.3;8.6;3.8;13.3;4.5;8.1;41;13;133;0;0;30;0;30;30;;;;;;;2;2;0;;;;;;19;0;0;;;;14.6;1990-04-30 00:00:00;4.7;1990-04-09 00:00:00;21;;;;10.8;1990-04-22 00:00:00;17;1990-04-15 00:00:00;2;2;6;18
07207;1990-04-01 00:00:00;;1017.2;10.7;2.6;13.7;7.8;12.2;37;9;227;0;30;30;30;30;30;;;;;;;2;;;;;;;;28;7;0;0;0;1;16;1990-04-30 00:00:00;7.2;1990-04-05 00:00:00;21.6;1990-04-30 00:00:00;3.2;1990-04-05 00:00:00;9;1990-04-02 00:00:00;25;1990-04-14 00:00:00;1;3;6;18
07222;1990-04-01 00:00:00;1013.1;1016.5;10.4;;;;9.8;46;10;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07240;1990-04-01 00:00:00;1002.2;1015.8;9.4;4.2;14.3;5.1;8.7;46;9;181;0;0;30;0;30;30;;;;;0;;4;;;;;;;;25;3;0;0;0;1;15.8;1990-04-30 00:00:00;5.6;1990-04-05 00:00:00;22.9;1990-04-30 00:00:00;-2.3;1990-04-10 00:00:00;8.9;1990-04-14 00:00:00;21;1990-04-18 00:00:00;4;0;6;18
07255;1990-04-01 00:00:00;994.9;1015.1;9.3;4.2;14.2;5.1;8.2;49;10;138;0;0;30;0;30;30;;;;;0;;4;1;0;;;;;;21;1;0;0;0;3;16;1990-04-30 00:00:00;4.6;1990-04-18 00:00:00;22.7;;;;11;1990-04-14 00:00:00;20;1990-04-15 00:00:00;3;1;6;18
07280;1990-04-01 00:00:00;988.1;1015.6;8.3;4;13.2;3.9;8.4;45;11;136;1;1;30;1;30;30;;;;;0;;3;;;;;;;;10;0;0;0;0;2;14.7;1990-04-30 00:00:00;3.6;1990-04-18 00:00:00;22.7;;;;7.4;1990-04-17 00:00:00;19;1990-04-15 00:00:00;1;2;6;18
07299;1990-04-01 00:00:00;;1015.6;8.3;4;12.9;4.3;7.8;63;11;118;0;3;30;3;30;30;;;;;0;1;3;2;0;;;;;;14;0;0;;;;13.3;1990-04-30 00:00:00;3.9;1990-04-09 00:00:00;21.2;1990-04-30 00:00:00;-0.5;1990-04-20 00:00:00;17.6;1990-04-23 00:00:00;19;1990-04-15 00:00:00;4;0;6;18
07314;1990-04-01 00:00:00;;1016.7;11.5;2.7;14.2;9;10.8;69;17;193;0;0;30;0;30;30;;;;;;;4;1;0;;;;;;27;5;0;;;;17.5;1990-04-30 00:00:00;8.9;1990-04-20 00:00:00;22.6;1990-04-30 00:00:00;5.4;1990-04-09 00:00:00;19.4;1990-04-06 00:00:00;28;1990-04-15 00:00:00;2;0;6;18
07335;1990-04-01 00:00:00;;1015.9;9.5;4.4;14.7;4.9;8.9;56;11;151;0;0;30;0;30;30;;;;;0;;2;1;0;;;;;;22;1;0;0;0;1;17.5;1990-04-30 00:00:00;5.2;1990-04-04 00:00:00;24.4;1990-04-30 00:00:00;-1.9;1990-04-04 00:00:00;24.2;1990-04-24 00:00:00;22;1990-04-15 00:00:00;2;1;6;18
07434;1990-04-01 00:00:00;967.9;1015.9;8.5;;;;8.3;74;14;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-04-01 00:00:00;;1015.6;8.6;4.4;13.3;3.7;8.3;43;14;126;0;0;30;0;30;30;;;;;0;;2;;;;;;;;17;0;0;0;0;1;15.1;1990-04-30 00:00:00;4.4;1990-04-05 00:00:00;23.7;1990-04-30 00:00:00;-3.3;1990-04-04 00:00:00;8.8;1990-04-23 00:00:00;19;1990-04-01 00:00:00;1;0;6;18
07471;1990-04-01 00:00:00;;;5.2;4.1;10;0.7;7.1;47;12;125;0;4;30;4;30;30;;;;;0;;3;1;0;;;;;;22;3;0;0;0;2;11;1990-04-30 00:00:00;1;1990-04-05 00:00:00;19.6;1990-04-30 00:00:00;-5.5;1990-04-04 00:00:00;12.3;1990-04-07 00:00:00;28;1990-04-15 00:00:00;2;1;6;18
07481;1990-04-01 00:00:00;;1014.9;9;4.2;13.7;4.8;8.6;70;13;0;0;30;30;30;30;1;;;;;;;4;1;0;;;;;;18;0;0;;;;15.8;1990-04-30 00:00:00;5.2;1990-04-09 00:00:00;23.4;1990-04-30 00:00:00;0;1990-04-04 00:00:00;19.7;1990-04-06 00:00:00;17;1990-04-15 00:00:00;2;1;6;18
07510;1990-04-01 00:00:00;1008.7;1016.2;11.2;4.3;15.9;7;10.2;83;13;170;0;0;30;0;30;30;;0;;;;;9;2;0;;;;;;21;1;0;0;0;2;19.3;1990-04-30 00:00:00;6.9;1990-04-20 00:00:00;25.3;;;;13.4;1990-04-24 00:00:00;20;1990-04-15 00:00:00;5;1;6;18
07535;1990-04-01 00:00:00;;1015.6;9.8;4.6;15.2;5.7;8.9;54;14;144;0;2;30;2;30;30;;;;;0;2;3;2;0;;;;;;18;1;0;0;1;4;18.4;1990-04-30 00:00:00;5.5;1990-04-21 00:00:00;24.2;1990-04-29 00:00:00;-2;1990-04-04 00:00:00;14.4;1990-04-17 00:00:00;22;1990-04-01 00:00:00;3;0;6;18
