NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1990-06-01 00:00:00;1002.4;1015.6;15.8;4.3;20.9;10.9;13.9;35;9;164;0;0;30;0;30;30;;0;;;;;1;;;;;;;;20;0;0;0;0;1;21.8;1990-06-26 00:00:00;12;1990-06-09 00:00:00;29.3;1990-06-26 00:00:00;4.9;1990-06-10 00:00:00;7;1990-06-21 00:00:00;19;1990-06-22 00:00:00;3;0;6;18
07255;1990-06-01 00:00:00;995.6;1015.2;16.5;4.5;21.4;11.6;13.4;55;11;156;0;0;30;0;30;30;;;;;;;5;1;0;;;;;;18;0;0;0;0;1;24.5;1990-06-26 00:00:00;11.4;1990-06-09 00:00:00;31.5;;;;15.7;1990-06-07 00:00:00;17;1990-06-22 00:00:00;4;0;6;18
07280;1990-06-01 00:00:00;989.1;1015.8;16.5;;;;13.5;90;14;187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07299;1990-06-01 00:00:00;;1015.8;16.6;4.7;21.9;12.1;14.1;156;15;173;0;4;30;4;30;30;;1;;;;;8;6;0;;;;;;17;2;0;0;0;1;22.6;1990-06-26 00:00:00;11;1990-06-09 00:00:00;30.4;1990-06-26 00:00:00;7;1990-06-05 00:00:00;27.8;1990-06-19 00:00:00;25;1990-06-19 00:00:00;7;0;6;18
07314;1990-06-01 00:00:00;;1017;17.2;2;19.8;14.5;15.7;40;12;228;0;0;30;0;30;30;;0;;;;;3;1;0;;;;;;18;2;0;;;;19.7;1990-06-25 00:00:00;15.4;1990-06-04 00:00:00;25.2;1990-06-26 00:00:00;12;1990-06-14 00:00:00;12;1990-06-18 00:00:00;21;1990-06-21 00:00:00;1;0;6;18
07335;1990-06-01 00:00:00;;1015.9;16.1;4.5;21.6;10.4;13.7;27;7;168;0;0;30;0;30;30;;;;;;;3;;;;;;;;21;1;0;;;;21.6;1990-06-25 00:00:00;12.6;1990-06-09 00:00:00;30.1;1990-06-25 00:00:00;5.7;1990-06-10 00:00:00;6.2;1990-06-21 00:00:00;21;1990-06-20 00:00:00;2;0;6;18
07434;1990-06-01 00:00:00;969.6;1016.5;15.4;;;;14;62;10;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-06-01 00:00:00;;1015.7;16.9;4.6;22.3;11.6;14.6;130;10;204;0;0;30;0;30;30;;;;;;;3;2;1;;;;;;17;1;0;;;;22.8;1990-06-26 00:00:00;12.1;1990-06-05 00:00:00;31.1;1990-06-26 00:00:00;4.6;1990-06-11 00:00:00;57.6;1990-06-26 00:00:00;28;1990-06-26 00:00:00;6;1;6;18
07471;1990-06-01 00:00:00;;;13.7;5.1;19.5;7.8;12.2;108;14;200;0;30;30;30;30;30;3;0;;;;;4;2;0;;;;;;19;1;0;;;;19.5;1990-06-30 00:00:00;7.9;1990-06-09 00:00:00;27.7;1990-06-26 00:00:00;2.2;1990-06-03 00:00:00;49;1990-06-19 00:00:00;20;1990-06-19 00:00:00;4;0;6;18
07481;1990-06-01 00:00:00;;1015.5;17.7;4.7;22.8;13.1;14.1;116;15;;0;30;30;30;30;0;9;3;;;;;7;4;0;;;;;;14;1;0;0;0;1;25;1990-06-26 00:00:00;12.8;1990-06-05 00:00:00;32.1;1990-06-26 00:00:00;7.6;1990-06-11 00:00:00;21.3;1990-06-05 00:00:00;24;1990-06-27 00:00:00;7;0;6;18
07510;1990-06-01 00:00:00;1009.6;1016.8;18.2;4.2;23.2;13.7;14.3;73;13;213;0;0;30;0;30;30;;;;;;;5;2;0;;;;;;17;0;0;0;0;1;24.1;1990-06-25 00:00:00;14.6;1990-06-05 00:00:00;32.1;;;;19.8;1990-06-19 00:00:00;14;1990-06-07 00:00:00;6;0;6;18
07535;1990-06-01 00:00:00;;1016.3;17;4.6;22.7;12;15.3;93;14;198;0;2;30;2;30;30;;2;;;;;9;4;0;;;;;;14;0;0;0;0;3;23.5;1990-06-26 00:00:00;12.7;1990-06-09 00:00:00;31;1990-06-25 00:00:00;6.3;1990-06-09 00:00:00;15.4;1990-06-04 00:00:00;13;1990-06-09 00:00:00;5;0;6;18
07560;1990-06-01 00:00:00;;;9.4;3.8;12.4;6.7;10.8;184;11;;0;30;30;30;30;0;;;;;;;5;3;1;;;;;;30;13;0;3;14;14;16.4;1990-06-25 00:00:00;2.6;1990-06-09 00:00:00;19.3;1990-06-25 00:00:00;0;1990-06-09 00:00:00;97.6;1990-06-19 00:00:00;25;1990-06-06 00:00:00;2;0;6;18
07577;1990-06-01 00:00:00;;1015.2;20;5.1;26;14;15;37;5;261;0;4;30;4;30;30;;;;;;;3;2;0;;;;;;28;0;0;;;;25.5;1990-06-27 00:00:00;14.7;1990-06-05 00:00:00;34.3;1990-06-26 00:00:00;9.3;1990-06-09 00:00:00;13;1990-06-05 00:00:00;17;1990-06-06 00:00:00;3;0;6;18
07591;1990-06-01 00:00:00;915.1;;16.1;5.3;22.7;9.9;10.4;66;8;245;0;0;30;0;30;30;;0;;;;;5;3;0;;;;;;26;0;0;;;;22.5;1990-06-30 00:00:00;11.2;1990-06-09 00:00:00;29.5;1990-06-30 00:00:00;3.2;1990-06-10 00:00:00;15.4;1990-06-11 00:00:00;18;1990-06-15 00:00:00;6;0;6;18
07607;1990-06-01 00:00:00;1009.4;1016.4;18.2;4.5;23.5;13.4;16.9;74;11;174;30;30;30;30;30;30;10;2;;;;;6;2;0;;;;;;15;0;0;0;0;1;23.3;1990-06-25 00:00:00;13.5;1990-06-05 00:00:00;31.6;1990-06-25 00:00:00;5.3;1990-06-10 00:00:00;13.8;1990-06-04 00:00:00;14;1990-06-21 00:00:00;2;0;6;18
07621;1990-06-01 00:00:00;;1017.3;17;4.1;21.8;12.7;17.3;98;15;152;0;30;30;30;30;30;7;1;;;;;5;3;0;;;;;;9;0;0;0;0;1;22.8;1990-06-25 00:00:00;13.1;1990-06-11 00:00:00;30.4;1990-06-25 00:00:00;7.8;1990-06-09 00:00:00;30.8;1990-06-14 00:00:00;15;1990-06-08 00:00:00;10;0;6;18
07627;1990-06-01 00:00:00;969;1016.5;16.8;4.1;21.8;12.4;16.9;85;12;130;30;30;30;30;30;30;4;1;;;;;6;3;0;;;;;;10;0;0;;;;22.9;1990-06-25 00:00:00;12;1990-06-11 00:00:00;30.8;1990-06-25 00:00:00;7.6;1990-06-11 00:00:00;15.8;1990-06-04 00:00:00;15;1990-06-08 00:00:00;9;0;6;18
07630;1990-06-01 00:00:00;998.7;1016.7;18.9;4.6;24.4;13.9;15.6;40;10;180;11;11;30;11;30;30;;3;;;;;3;;;;;;;;15;0;0;;;;25.8;1990-06-26 00:00:00;14.6;1990-06-11 00:00:00;33.8;;;;8.2;1990-06-05 00:00:00;15;1990-06-08 00:00:00;4;0;6;18
07643;1990-06-01 00:00:00;;1015;20.9;4.1;26.1;15.7;17.3;9;2;276;0;0;30;0;30;30;;;;;;;0;;;;;;;;25;1;0;0;0;1;26.2;1990-06-24 00:00:00;17.2;1990-06-11 00:00:00;32.8;1990-06-24 00:00:00;11.9;1990-06-11 00:00:00;4.4;1990-06-11 00:00:00;21;1990-06-06 00:00:00;2;0;6;18
07650;1990-06-01 00:00:00;1010.7;1015;20.9;;;;16.6;13;4;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07690;1990-06-01 00:00:00;1012.9;1014.1;21;;;;19.8;11;2;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-06-01 00:00:00;1010.8;1016.5;20.7;;;;18;33;7;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-06-01 00:00:00;1014.9;1015.5;20.5;;;;20.1;16;1;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61968;1990-06-01 00:00:00;1017.2;1017.7;25.3;;;;23.8;153;11;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61970;1990-06-01 00:00:00;1016.6;1017.8;26;;;;24.3;1;0;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61972;1990-06-01 00:00:00;1018.3;1019.8;23.3;;;;21.3;17;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61976;1990-06-01 00:00:00;1015.8;1017.2;24.8;;;;23.6;34;9;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61980;1990-06-01 00:00:00;1017.1;1020;22.3;;;;19.7;68;6;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67005;1990-06-01 00:00:00;1016;1016.8;25.5;;;;25.5;3;1;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1990-06-01 00:00:00;;;27.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1990-06-01 00:00:00;1012.5;1013.6;25.9;;;;30.3;407;26;166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1990-06-01 00:00:00;987.8;993.6;-18.3;;;;1;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
