NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1990-12-01 00:00:00;1006.1;1020.1;3.4;3.7;6.1;1;7.1;71;11;49;0;0;31;0;31;31;;;;;;;7;2;0;;1;0;;;19;3;0;0;1;6;11.8;1990-12-29 00:00:00;-1.6;1990-12-09 00:00:00;13.9;1990-12-29 00:00:00;-4.2;1990-12-20 00:00:00;13.2;1990-12-29 00:00:00;22;1990-12-25 00:00:00;0;1;6;18
07255;1990-12-01 00:00:00;999.1;1019.7;3;3.8;5.8;0.5;7.2;57;10;53;0;0;31;0;31;31;;;;;0;;6;1;0;;2;2;;;21;0;0;0;0;4;12.4;1990-12-29 00:00:00;-2.1;1990-12-07 00:00:00;14.2;;;;10.8;1990-12-29 00:00:00;19;1990-12-26 00:00:00;;;6;18
07280;1990-12-01 00:00:00;992.1;1020.4;1;;;;5.9;71;13;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07299;1990-12-01 00:00:00;989.7;1020.5;1.2;4;3.7;-1.2;5.7;50;11;55;2;2;31;2;31;31;;;;;;;3;1;0;;14;14;3;0;12;1;0;0;0;4;11.7;1990-12-30 00:00:00;-4;1990-12-07 00:00:00;15;1990-12-29 00:00:00;-7.5;1990-12-07 00:00:00;11.8;1990-12-10 00:00:00;20;1990-12-27 00:00:00;;;6;18
07314;1990-12-01 00:00:00;;1021.2;6.3;3.2;8;3.9;8.3;72;12;77;0;0;31;0;31;31;;;;;0;;5;2;0;;;;;;26;5;0;1;1;2;9.6;1990-12-12 00:00:00;1;1990-12-17 00:00:00;13.6;1990-12-29 00:00:00;-2.5;1990-12-20 00:00:00;15.9;1990-12-09 00:00:00;25;1990-12-11 00:00:00;;;6;18
07335;1990-12-01 00:00:00;;1020.7;2.9;4;6.1;-0.1;7.3;39;9;48;0;0;31;0;31;31;;;;;;;2;1;0;;;;;;21;2;0;0;0;5;12.2;1990-12-29 00:00:00;-2.6;1990-12-18 00:00:00;14.3;1990-12-29 00:00:00;-7.1;1990-12-07 00:00:00;10.2;1990-12-10 00:00:00;22;1990-12-29 00:00:00;;;6;18
07434;1990-12-01 00:00:00;971.6;1021.1;1.8;;;;6.2;63;13;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-12-01 00:00:00;;1020.4;2;4.4;5;-1.1;5.8;24;6;55;0;0;31;0;31;31;;;;;;;1;1;0;;9;5;;;17;0;0;0;0;1;11.7;1990-12-29 00:00:00;-5.7;1990-12-18 00:00:00;16.2;1990-12-29 00:00:00;-11.6;1990-12-18 00:00:00;15;1990-12-08 00:00:00;19;1990-12-26 00:00:00;;;6;18
07471;1990-12-01 00:00:00;;;-1.4;4.3;2;-5;4.8;45;8;58;0;21;31;21;31;31;;;;;9;;2;1;0;;20;20;16;0;17;0;0;0;0;3;6.5;1990-12-29 00:00:00;-8.2;1990-12-17 00:00:00;9.9;1990-12-31 00:00:00;-16.1;1990-12-18 00:00:00;24;1990-12-08 00:00:00;19;1990-12-12 00:00:00;;;6;18
07481;1990-12-01 00:00:00;;1020.4;1;3.8;3.4;-1.5;5.8;116;9;67;0;31;31;31;31;31;;;;;5;24;8;4;0;;19;18;17;0;15;1;0;0;2;10;9.6;1990-12-30 00:00:00;-5;1990-12-17 00:00:00;11.5;1990-12-29 00:00:00;-10.3;1990-12-18 00:00:00;27.3;1990-12-09 00:00:00;21;1990-12-29 00:00:00;;;6;18
07510;1990-12-01 00:00:00;1013.2;1020.8;4.3;4.3;8.2;1.2;7.3;58;10;98;0;0;31;0;31;31;;;;;0;;3;1;0;;;;;;11;1;0;0;0;5;13.8;1990-12-29 00:00:00;-2.9;1990-12-07 00:00:00;19.5;;;;24;1990-12-26 00:00:00;22;1990-12-25 00:00:00;1;0;6;18
07535;1990-12-01 00:00:00;;1020.8;2.2;4.4;5.9;-1;6;44;9;94;0;0;31;0;31;31;;;;;;;4;1;0;;;;;;12;0;0;0;1;6;11.2;1990-12-29 00:00:00;-4.3;1990-12-17 00:00:00;15.6;1990-12-29 00:00:00;-8.4;1990-12-17 00:00:00;10.2;1990-12-26 00:00:00;19;1990-12-12 00:00:00;;;6;18
07560;1990-12-01 00:00:00;;;-2.9;4;-0.2;-5.4;4;52;9;;0;31;31;31;31;0;;;;;16;29;2;1;0;;31;29;22;0;30;23;5;0;16;16;5.2;1990-12-30 00:00:00;-8;1990-12-10 00:00:00;6.6;1990-12-29 00:00:00;-12;1990-12-20 00:00:00;23.4;1990-12-08 00:00:00;37;1990-12-01 00:00:00;;;6;18
07577;1990-12-01 00:00:00;1013.1;1020.6;3.9;2.8;6;1.6;6.7;94;9;98;0;17;31;0;31;31;;;;;0;5;6;4;0;;3;3;;;22;11;0;0;0;2;7.6;1990-12-29 00:00:00;-0.1;1990-12-07 00:00:00;10.2;1990-12-30 00:00:00;-3.7;1990-12-08 00:00:00;36.8;1990-12-08 00:00:00;28;1990-12-05 00:00:00;;;6;18
07591;1990-12-01 00:00:00;914;;-1.5;4.3;3.6;-5.3;3.8;19;5;144;0;0;31;0;31;31;;;;;;;1;;;;21;21;;;15;1;0;1;1;1;6.1;1990-12-24 00:00:00;-6.1;1990-12-21 00:00:00;8.7;1990-12-24 00:00:00;-11.1;1990-12-15 00:00:00;8.6;1990-12-26 00:00:00;22;1990-12-09 00:00:00;;;6;18
07607;1990-12-01 00:00:00;1014;1021.3;3.2;4.9;7.5;0;7.5;92;10;68;31;31;31;31;31;31;;;;;0;18;6;3;0;;;;;;6;0;0;0;0;8;12.6;1990-12-29 00:00:00;-2.8;1990-12-07 00:00:00;21.6;1990-12-29 00:00:00;-7.6;1990-12-21 00:00:00;25.6;1990-12-08 00:00:00;14;1990-12-27 00:00:00;1;0;6;18
07621;1990-12-01 00:00:00;;1021.3;2.7;4.7;7.3;-0.8;6.8;118;12;115;0;31;31;29;31;31;;;;;2;19;9;5;0;;3;3;;;10;0;0;0;2;7;11.9;1990-12-29 00:00:00;-2.4;1990-12-06 00:00:00;21.1;1990-12-29 00:00:00;-7;1990-12-07 00:00:00;25.8;1990-12-10 00:00:00;17;1990-12-12 00:00:00;;;6;18
07627;1990-12-01 00:00:00;971.1;1021.3;2;4.7;7.2;-1.9;6.3;88;10;129;29;31;31;31;31;31;;;;;1;22;8;5;0;;3;1;;;10;1;0;0;0;3;10.1;1990-12-29 00:00:00;-3.4;1990-12-06 00:00:00;17.4;1990-12-29 00:00:00;-8.8;1990-12-07 00:00:00;14.6;1990-12-12 00:00:00;20;1990-12-11 00:00:00;;;6;18
07630;1990-12-01 00:00:00;1001.9;1021;2.9;;;;7.3;53;9;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1990-12-01 00:00:00;;1018.3;4.9;3.9;9.8;1;6.7;41;5;142;0;0;31;0;31;31;;;;;0;;3;2;0;;;;;;18;1;0;;;;11.4;1990-12-30 00:00:00;0.6;1990-12-15 00:00:00;13.2;1990-12-05 00:00:00;-4.2;1990-12-21 00:00:00;17.4;1990-12-18 00:00:00;22;1990-12-08 00:00:00;;;6;18
07650;1990-12-01 00:00:00;1012.7;1017.2;4;4.1;8.5;0.5;6.6;47;6;138;0;0;31;0;31;31;;;;;0;;2;1;0;;;;;;17;4;0;0;0;1;11.7;1990-12-30 00:00:00;0.3;1990-12-15 00:00:00;15.2;;;;24.6;1990-12-08 00:00:00;28;1990-12-13 00:00:00;1;0;6;18
07690;1990-12-01 00:00:00;1014.2;1015.5;6.9;;;;6.5;153;5;149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-12-01 00:00:00;1013.9;1019.9;6.3;;;;6.2;15;6;142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-12-01 00:00:00;1014.8;1015.5;6.9;;;;7.7;108;10;114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61998;1990-12-01 00:00:00;997.2;1000.8;6.8;;;;8;59;12;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
